counterparty_id,counterparty_name,domicile,lei_code,onboarded_date,relationship_manager,credit_limit_usd,internal_rating,_true_a_id,_match_type
CP-009283,Sanders-Alexander AB,IT,,2018-10-02,Kenneth Davis,51228678,3A,,unmatched
CP-009299,Blankenship-Robinson Group,FR,PHCN00NXQQDK4GWEE486,2016-05-28,Bailey Miller,8722896,2A,,unmatched
CP-006426,"Hughes, Clark and Bishop",LU,BRGL00JRAVPX0X1CCE29,2017-04-07,Anthony Ward,88167224,2A,ENT-003132,matched
CP-005659,Phillips and Sons,NL,,2018-08-14,Sherri Lopez,39201324,2B,ENT-003083,matched
CP-001637,Reyes and Sons grp.,BE,,2017-05-13,Kyle White,27233872,2B,ENT-003724,matched
CP-001213,"Ramos, Moore and Lawrence & Co",JP,44IA00W4ON2U9Y625N50,2019-09-26,Brandi Reed,98662767,2A,ENT-008360,matched
CP-001657,Carter Grp Group,CH,U0ST0071TN1YLPKT0C98,2011-06-29,Cody Johnson,10170119,2A,ENT-003908,matched
CP-008356,Lopez-Fletcher Capital,DK,,2010-09-14,Gabriel Stewart,18236595,2A,ENT-001384,ambiguous
CP-008592,Williams Ltd,GB,,2019-11-15,Joy Ramirez,82918940,2A,ENT-000873,ambiguous
CP-006531,Fox-Payne Ptrs,IE,FKDA00L1VY0VIG4BMO52,2020-10-07,Curtis Richardson,78110520,NR,ENT-007505,matched
CP-005493,Parsons-Moyer AB,NO,N12V00O0C182XHXOCW40,2011-04-20,Lisa Gaines,3168948,2B,ENT-006349,matched
CP-005477,Barnes-Henderson nv,NL,,2022-03-27,Julie Rowe,98196582,NR,ENT-006599,matched
CP-001284,Landry P.L.C. GmbH,NO,,2010-01-26,Claire Crawford,24760239,2A,ENT-000567,matched
CP-007882,Rivera,CH,,2020-01-14,Lisa Sparks,42748734,3B,ENT-001044,ambiguous
CP-001115,Harris Plc SAS,FR,NH0500O7N5CX60TIPU43,2016-05-23,Michael Shelton,35644891,1A,ENT-007201,matched
CP-001494,"Mcintyre, Molina and Collins G.m.b.H.",IT,,2014-09-08,Carlos Hancock,66361816,NR,ENT-006771,matched
CP-000474,"Brewer, Miller and Guzman grp.",DE,6VR200UB6AQ2SW178612,2020-07-03,Lance Baker,12283421,2A,ENT-009181,matched
CP-008976,"James, Bell",LU,,2013-12-21,Rebecca Thompson,29758246,NR,ENT-002485,ambiguous
CP-007234,"Phillips,",AU,,2013-07-01,Daniel Ortega,84773583,2A,ENT-003021,ambiguous
CP-005432,Watkins-Neal Cap,GB,,2016-02-02,Travis Vargas,24789660,1B,ENT-003781,matched
CP-006452,Morse-Wells Corp,IT,33FZ00YOJ6HX5QYYTZ62,2011-07-01,Lisa Rodriguez,73287514,2A,ENT-006316,matched
CP-000229,Cox GRP BV,BE,05VI00VZUS57NBC0GF98,2016-07-16,Lisa Baker,9748230,NR,ENT-007141,matched
CP-003839,Gibson Inc. Group,GB,IG5C00MHTB33XN2SU211,2015-07-02,Diana Martin,6765407,1A,ENT-006290,matched
CP-002518,Anderson-Grant S.A.,IT,,2017-05-28,Richard Miller,41835282,1B,ENT-007215,matched
CP-000760,Nichols Grp &,JP,AOYU00QT646ACYY1UZ28,2016-07-30,Michael Morton,83260487,3B,ENT-006849,matched
CP-003868,"Shelton, Vasquez and Taylor gmbh",CH,,2021-12-22,Daniel Johnson,8473595,1B,ENT-005117,matched
CP-008208,Lucero-Lee Corp,IE,,2018-01-05,Jeffrey Washington,88245704,2A,ENT-003740,ambiguous
CP-003408,Moore-Jensen grp.,AU,,2013-06-14,Dalton Williams,36404070,3B,ENT-009837,matched
CP-000153,Conner-Yu Inc.,JP,,2017-08-28,Jonathan Griffith,9198863,3B,ENT-001018,matched
CP-009071,Bryan-Freeman Capital,SE,,2022-03-07,Kevin Townsend,55829950,1B,,unmatched
CP-005048,"Roth, Logan and Moreno ag",IT,ZHUX000TMN18285ZGB75,2017-05-21,Jacob Ballard,9909278,3B,ENT-002867,matched
CP-009311,Hines Inc AB,SG,,2015-04-11,Travis Barnes,30211136,2A,,unmatched
CP-005910,"Buckley, Hernandez and",ES,I63T0065BGWPWKAFPL44,2021-04-24,Jane Delacruz,77674846,NR,ENT-008770,matched
CP-004489,Burns-Ray grp.,CH,,2021-05-01,Heather Davis,65097137,3A,ENT-000861,matched
CP-005311,"Murphy, Reyes and Ray AB",NO,89UH00LY10VR2BKQG752,2021-05-21,Joshua Lynch,42874581,2B,ENT-003275,matched
CP-005068,"Johnston, Coleman and Scott Hldgs",BE,J77R00UEOC7JNX894I83,2011-01-15,Valerie Beard,58567381,NR,ENT-001381,matched
CP-000607,Stokes and Sons,JP,NNJ500RXC4XJ4A3S8P33,2012-06-24,John Fields,118896,1A,ENT-001068,matched
CP-001399,"Velez, Howell and Stevenson Hldgs",AU,,2011-05-23,Robert Collins,42449339,3A,ENT-003332,matched
CP-007803,Williams Inc,DE,,2020-04-21,Sandra Casey,70721568,3A,ENT-004510,ambiguous
CP-005869,"Williams, Mathis and Howell B.V.",HK,4Y2900I5ZOVEQGAXFP65,2012-02-21,Rebecca Nguyen,60583775,NR,ENT-008612,matched
CP-006453,"Ortega, Solis and Warner Hldg",CH,RBG700YI44Q5ANLWO928,2021-05-19,Anne Cruz,54364534,2A,ENT-002828,matched
CP-007103,Nunez-Smith Holdings,DK,,2021-09-05,Joseph Luna,30227820,1B,ENT-009331,ambiguous
CP-008972,"Osborne, Saunders",AT,,2021-02-14,Reginald French,17556934,1B,ENT-006376,ambiguous
CP-007413,Alvarez-Kim Holdings,DK,,2018-02-16,Jessica Morse,90773983,2B,ENT-000809,ambiguous
CP-006309,Franklin llc Holdings,IE,,2017-10-22,Victoria Williams DDS,67532829,3B,ENT-007381,matched
CP-002559,Simmons-Donaldson N.V.,ES,,2017-07-28,Christopher Matthews,85452439,1A,ENT-008144,matched
CP-001908,Houston and Sons,FR,OFPN00X8P7NEYHKN7769,2017-06-17,Charles Foster,75563047,NR,ENT-009454,matched
CP-006666,contreras-johnson corp,SG,V0UC009QJMEA4RH1AL61,2010-08-28,Adam Buckley,50894229,3B,ENT-008038,matched
CP-006480,"Turner, Cunningham and Holder Hldg",NO,DZPZ00MSCTDDT8IQKA78,2021-07-20,Joshua Smith,81877112,2B,ENT-006794,matched
CP-000796,"Wilson, Sanchez and Estrada Corp",IE,,2017-01-19,Dan Davis,10485598,1B,ENT-007915,matched
CP-001068,Bennett-Nichols Grp,AT,8U0300EZ2FAXQOSEO442,2015-04-27,Michelle Newton,20876059,NR,ENT-005035,matched
CP-004295,Miranda inc SAS,FR,,2018-09-15,Joseph Castillo,75862873,3B,ENT-006804,matched
CP-005938,Taylor-Sawyer grp.,DK,0P8O004ZXHG25US8PN76,2013-05-19,John Reed,85277015,2B,ENT-003683,matched
CP-002334,"Kramer, Sherman and",JP,DI4700KAH8OXENQ7JB95,2010-03-19,Kathryn Hamilton,90785094,3B,ENT-001540,matched
CP-002709,Alexander-Jordan & Co,AT,,2016-12-14,Alex Roberts,12544798,2A,ENT-000778,matched
CP-000244,Vargas ltd. SRL,CA,TJA000ASSNH2ODPVJT82,2016-08-02,Charles Silva,34965327,3A,ENT-000187,matched
CP-006742,White inc Holdings,NO,8Y7S00PTO82Z5SG9YS84,2023-02-22,Wendy Aguilar,46171888,1A,ENT-003238,matched
CP-004977,Hopkins-Hill bv,AU,,2020-11-14,Caroline Jennings,45491402,3A,ENT-003228,matched
CP-004785,"Phillips, Spence and",NL,,2016-09-14,Curtis Mosley,6274912,3B,ENT-000308,matched
CP-007506,"Ross, Edwards",IT,,2015-12-09,Edward Smith,36980025,NR,ENT-008692,ambiguous
CP-003771,Arellano Grp GmbH,CH,,2013-02-23,John Shelton,15011786,3B,ENT-007336,matched
CP-002174,Lowe-James & Co,JP,,2022-05-23,Curtis Martinez,84093906,3A,ENT-008085,matched
CP-003482,Bell-Cooper inc,US,,2012-06-05,George Hendrix,56418850,3B,ENT-003482,matched
CP-000261,"Gonzalez, Curtis and Cox AB",HK,,2022-11-29,Charlene Valentine,96493236,3A,ENT-002846,matched
CP-000757,Sullivan-Green Hldg,IE,,2016-11-07,Rebecca Aguilar,38392806,2B,ENT-005324,matched
CP-003845,Joyce-Benitez grp.,IT,,2023-07-25,Alice Thompson,70188518,3A,ENT-004271,matched
CP-005634,Thomas-Zavala & Co,CH,,2015-11-09,Brandon Santiago,19453883,3B,ENT-005606,matched
CP-005853,Smith ltd. Capital,US,0DRX00DNOPIBBJYXR168,2021-06-21,Ryan Young,87879516,3B,ENT-002695,matched
CP-000644,Walker LTD AG,IT,M7Q600PW1Z4RLARZIE45,2010-05-28,Vincent Gomez,79015963,NR,ENT-007622,matched
CP-003349,Floyd L.L.C. Holdings,NO,QG4E00HDJIOY3DF9EQ67,2011-06-07,George Bell,1666675,1B,ENT-009115,matched
CP-006783,"Williams, Holland and Alexander N.V.",BE,ONE4008KUWEVQGJUZX34,2022-08-21,Barbara Campbell PhD,15676478,NR,ENT-004152,matched
CP-004181,Anderson and Sons B.V.,JP,1Q9D00VOJEQWKXRU8554,2015-12-01,Matthew Hanson,63749348,1A,ENT-005464,matched
CP-006360,"Wells, Larson and Ford &",LU,YVPX003ICBWAEJIROA23,2013-08-07,Chelsey Solis,30570657,3B,ENT-006934,matched
CP-003111,Johnson and,FR,3W1Z00BYIBIVR1X0DH10,2012-10-16,Douglas Woodard,42872592,1B,ENT-003500,matched
CP-008157,Ellis Ltd,NO,,2014-10-17,Timothy Drake,50393953,NR,ENT-008610,ambiguous
CP-005929,"Cummings, Gray and Bond Cap.",AU,BAIE00A884JP7N1Z9V92,2020-03-03,Katie Hughes,98428817,3A,ENT-008168,matched
CP-007587,Dillon-Lewis Holdings,SE,,2017-01-07,Alison Mejia,43093951,3A,ENT-008712,ambiguous
CP-008095,"Nelson,",LU,,2018-03-13,Mary Keller,32781777,3B,ENT-004535,ambiguous
CP-006669,smith-rodriguez ab,SE,,2020-07-01,Andrea Bradshaw,89504086,2B,ENT-007060,matched
CP-003450,lee-white ab,HK,,2014-03-21,Stephen Ross,70905120,1B,ENT-001313,matched
CP-003879,Mejia Incorporated LLC,HK,4L1S00ZOJRCPBXEJMA53,2014-01-28,Jennifer Allen,44075836,1A,ENT-004644,matched
CP-001714,Vasquez Inc plc,GB,E459000OKMSAYJCEJM58,2016-01-12,Jack Moran,26176849,1A,ENT-003055,matched
CP-001401,Green LLC Limited,JP,,2014-02-16,Theresa Walton,92059068,3A,ENT-009386,matched
CP-003836,Myers and Sons ag,DE,Q6S100J3WW5XBNMC4V64,2021-01-23,Kayla Cobb,33075826,2A,ENT-004121,matched
CP-008938,Burgess-Thompson,DE,,2018-04-13,Alyssa Bryant,53277243,1A,ENT-000317,ambiguous
CP-007167,"Richardson, Taylor",US,,2018-11-10,John Shaw,48378237,2B,ENT-005798,ambiguous
CP-001102,Holt Plc GmbH,IE,,2015-03-29,Jay Coleman,87138107,2B,ENT-008342,matched
CP-008510,Garcia-Fisher,AU,,2017-07-11,Katherine Santos,60852919,2A,ENT-007401,ambiguous
CP-001060,Miller Inc Corp.,US,,2018-08-05,Susan Gonzalez,39037048,2B,ENT-003445,matched
CP-009072,Gomez-Peterson SRL,LU,,2019-09-25,Kristin Martin,83017084,1A,,unmatched
CP-005848,Ware L.L.C. Group,BE,,2016-03-29,John Williamson,93894931,1A,ENT-005437,matched
CP-001524,"Norris, Callahan and Bishop",HK,,2020-09-16,James Wong,32481161,3A,ENT-000851,matched
CP-006863,Daniel-Morrow AB,AU,SNSA0065SZNPXUCV6D35,2016-07-18,Jennifer Gordon,31716853,2B,ENT-005129,matched
CP-006055,Campbell Inc. AB,NO,,2022-07-05,Rachel Ramirez,90391944,1B,ENT-001172,matched
CP-008158,Li,IE,,2020-08-05,Barbara Boyd,66934727,1B,ENT-000564,ambiguous
CP-005349,"Murphy, Morales and Mendez Grp",US,2CSD00L35JXTCD2OKR20,2012-08-03,Ashley Whitaker,70005920,NR,ENT-009014,matched
CP-007388,Lamb,DE,,2022-01-17,Isaac Ford,24208124,1A,ENT-002772,ambiguous
CP-009538,"Garcia, Thomas and Rodriguez Group",NO,,2017-11-18,Timothy Hines,32870366,1A,,unmatched
CP-004997,"Johnson, Garcia and Perry N.V.",BE,VTX60034ZHZN0ARP5N46,2012-09-18,Lisa Ryan,8025941,3A,ENT-009932,matched
CP-002358,"Lee, Bradford and",FR,,2022-12-07,Debra Oneill,1815102,2A,ENT-005480,matched
CP-006196,Werner-Lara Ptnrs,GB,5N8R00BE8QG4NBWP8C77,2017-02-04,Darryl Williams,98884155,NR,ENT-005642,matched
CP-002128,Ochoa-Parker hldgs,BE,88I500EX5SHOBZWSM064,2017-07-25,Joshua Cruz,25088053,3B,ENT-003045,matched
CP-007675,Jones-Howard,IE,,2013-02-12,Joel Hernandez,94138605,NR,ENT-008847,ambiguous
CP-003261,"Hester, Thompson and Daniels AB",DK,EAHG00UAALZGRMC7FF93,2011-12-09,Michael Ramsey,21660759,3B,ENT-001244,matched
CP-004504,Roman LLC Incorporated,AU,09IW000QA8MH7SQLXK71,2022-12-30,Anne Murphy,91695856,2A,ENT-008293,matched
CP-004399,Strong llc LLC,US,QRZA00JUDENS6PLHAL44,2019-07-22,Wesley Johnston,49823074,2A,ENT-009996,matched
CP-008787,"Lee, Garcia",SG,,2016-09-09,Holly Parker,49339739,1B,ENT-002546,ambiguous
CP-005781,"Adams, Montgomery and Williams AB",IE,,2019-07-31,Dominique Deleon,50669319,3B,ENT-005779,matched
CP-006766,Grant-Woods & Co,AT,VUF8007XRPLH2X4LT350,2022-06-11,Carolyn Davis,30798288,3B,ENT-004619,matched
CP-000195,"Mason, Clark and Vasquez B.V.",NL,,2015-07-03,James Mendoza,20235492,3B,ENT-008187,matched
CP-006682,Cohen GRP SA,JP,Q90W00Y1OVZTNC7VGW25,2018-02-02,Jose Fowler,86008965,2A,ENT-007498,matched
CP-000492,Austin-Stephens Hldgs,NO,,2015-03-18,Kevin Roberson,87108247,2B,ENT-007695,matched
CP-008450,Costa-Lopez AB,SG,,2018-11-17,Eric Miller,64843539,1B,ENT-006626,ambiguous
CP-002795,"Grant, Williams and Cameron Corp",IE,,2022-06-24,David Johns,86804705,NR,ENT-004492,matched
CP-000981,Hodge-Taylor G.m.b.H.,CH,5GCL00EK358WJ3W1KV94,2021-11-22,Brian Morgan,79697736,NR,ENT-008067,matched
CP-006561,Flynn Grp NV,NL,O5AW00LGITIZ7TFP3G82,2017-12-16,Arthur Gonzalez,55323521,1A,ENT-000868,matched
CP-005215,"Hodge, Jones and Werner A.G.",AT,,2015-03-26,Tara Hardy,26408401,1B,ENT-005957,matched
CP-008292,Russo Group,CA,,2019-12-20,Megan Adams,34258365,2A,ENT-004545,ambiguous
CP-004691,West-Mclean & Co,JP,,2014-07-30,Christina Mcmillan,337632,3B,ENT-008696,matched
CP-003115,White-Rodriguez gmbh,AT,5K39005UR8J53XP8GJ64,2022-02-11,Gary Miller,87279802,1A,ENT-005919,matched
CP-005154,Rosales P.L.C. BV,NL,GJBS00LPDZV28FHUZE93,2012-03-27,Richard Davies,42925013,3A,ENT-004560,matched
CP-005661,"Carlson, Parrish and Gillespie grp.",FR,BR9F00TWJTJQE8234D37,2015-07-15,Sandra Payne,49257612,1A,ENT-005757,matched
CP-006812,"Perez, Huynh and",IT,,2021-11-21,Anna Stevenson,8699400,1B,ENT-003101,matched
CP-007346,"Jackson,",NO,,2015-01-13,Tonya Snow,50382670,NR,ENT-002466,ambiguous
CP-002328,Smith-Park G.m.b.H.,JP,,2020-05-16,Robert Reynolds,4024320,1A,ENT-009780,matched
CP-005752,"Thompson, Moore and Castro & Co",CH,,2012-06-30,Timothy Carter,70708301,1B,ENT-000813,matched
CP-002555,"Hendricks, Zuniga and",NL,,2022-06-03,Robert Stewart,95224209,1A,ENT-003580,matched
CP-002981,Tapia LLC Corp,IT,EAU400HZE22BONJUA773,2018-05-17,Christian Sanders,73485031,3B,ENT-002730,matched
CP-000036,Pearson-Morgan N.V.,BE,GGRH006DRU24O3VH3I85,2014-01-27,Ryan Johnson,15312619,1B,ENT-005702,matched
CP-001223,"Harrell, Moore and",NO,,2013-07-23,Kara Burns,48186727,1B,ENT-002382,matched
CP-009247,Chapman Ltd Corp,SG,EAQU00NKT2M0PYJ5W433,2016-08-12,Ricardo Gross,68341972,1B,,unmatched
CP-002702,byrd and sons & co,CH,7C6900BFIQO60A0RYQ64,2013-10-23,Bonnie Rowland,63531486,1B,ENT-002678,matched
CP-009155,"Hunter, Galvan and Carson AB",SE,,2018-06-25,Jessica Johnson,7494449,NR,,unmatched
CP-007223,Irwin-Moreno Holdings,CH,,2011-05-25,Mark Maxwell,34855972,3A,ENT-006907,ambiguous
CP-007711,Williams-Richardson,FR,,2021-06-23,Linda Torres,90308024,3A,ENT-007637,ambiguous
CP-006915,Reed inc GmbH,CH,,2011-02-21,Christopher Sexton,45691680,3B,ENT-006812,matched
CP-001487,Russell Grp AG,IE,,2014-01-16,Haley Peck,94562914,1B,ENT-000619,matched
CP-007870,"Yang, Wilson",NO,,2010-01-20,Jacqueline Wilson,34090859,2B,ENT-000923,ambiguous
CP-009843,Brown-Boyd AB,SE,,2019-08-17,Robert Lee,1046223,2A,,unmatched
CP-008390,"Cruz,",US,,2012-05-11,Alexandra Lyons,19220697,2A,ENT-008639,ambiguous
CP-007792,George,SE,,2017-08-13,Howard Turner,29092460,1B,ENT-006294,ambiguous
CP-009882,Harris and Sons PLC,JP,,2021-07-27,Tracy Webster,13567964,2B,,unmatched
CP-009198,Miller-White Ltd,IT,,2018-08-12,Hunter Dodson,21146595,1A,,unmatched
CP-005880,"Fowler, Wood and",ES,,2021-03-10,Jennifer Jones,51164743,NR,ENT-002914,matched
CP-006430,Edwards Group Corp,ES,TBKP006XM6T6D5KONJ33,2020-06-14,Sarah Adams,37666727,2B,ENT-004703,matched
CP-009555,Thomas Ltd Holdings,BE,,2016-07-26,Erin Diaz,65829494,3B,,unmatched
CP-004108,"Sanders, Pearson and",CH,,2016-11-21,Rachel Long,85967770,3B,ENT-009646,matched
CP-007330,Bailey,AU,,2011-11-23,Anna Taylor,63439298,3A,ENT-003536,ambiguous
CP-005421,Lewis Grp SAS,FR,ZBRN005F70RXVX3C4P97,2012-04-12,Matthew Dennis,27234112,1B,ENT-007145,matched
CP-007074,"White, Mitchell",GB,,2018-09-30,Haley Joseph,50110621,3A,ENT-008621,ambiguous
CP-008388,Rose-Evans Capital,SE,,2021-11-22,Jennifer Escobar,86118969,3A,ENT-007551,ambiguous
CP-003424,Harrison P.L.C. Holdings,SE,88Y200S3V8803SC8IQ90,2016-11-18,Sherry Norman,61344901,2B,ENT-007583,matched
CP-005073,Gordon-Jones GRP,DK,3S7K003478JO9N0JZ041,2014-01-02,Vanessa Hunt,94249443,1A,ENT-005217,matched
CP-000835,"Harris, Hernandez and",NL,,2018-11-17,Seth Rivera,89870783,1B,ENT-004853,matched
CP-001829,Brewer and Sons,BE,ITH4004FGCRCM7PL0A71,2018-01-18,William Rojas,14274739,1A,ENT-003809,matched
CP-003655,Harris-Lawson GRP,US,MQA100CCYY4JUFN24X17,2017-03-06,Jennifer Bean,16542159,3B,ENT-000903,matched
CP-003486,"Walker, Kelly and Dunn Grp",US,RXLG00U2L3NDL2S2MK94,2017-02-22,Matthew Jensen,20725004,3B,ENT-009952,matched
CP-004718,Reed inc AB,DK,D38R003YHSEVSIINEY45,2010-06-19,John Mccoy,3685845,1A,ENT-003468,matched
CP-007554,"Wade,",JP,,2021-05-03,Gregg Jenkins,53688431,2A,ENT-002416,ambiguous
CP-008023,Lopez Inc,CH,,2014-07-26,Lorraine Mcgee,38276829,1A,ENT-009357,ambiguous
CP-001920,carroll-lloyd corp,US,M6E90033QFZTOBMUUP71,2014-12-14,Aaron Martinez,36013622,NR,ENT-006135,matched
CP-003558,Sanders and Sons hldgs,IT,,2020-12-01,Suzanne Steele,30765510,3B,ENT-000704,matched
CP-000811,Craig P.L.C. PLC,JP,CIBK00KSL9AEMGLZAQ56,2012-12-28,Joshua Bryant,26692176,3A,ENT-002932,matched
CP-000672,"Edwards, Lane and Collins",LU,WA5U00Y7NVLIPMZ63896,2017-01-19,Nicholas Rivas,35173597,1B,ENT-001755,matched
CP-006963,Charles grp. Corp,US,9WYZ00LQC47PJ4XRID24,2018-05-25,Sarah Jensen,67014772,NR,ENT-008486,matched
CP-008299,Martinez-Perez,NL,,2023-01-22,Emily Phillips,93855928,2A,ENT-009174,ambiguous
CP-004035,Hughes GRP Group,BE,SOY500DXN8G1UNIJ4X39,2014-01-10,James Brown,39623221,NR,ENT-008660,matched
CP-002311,Green LTD SA,FR,PR2P00RYVF3TIVEH8V29,2019-07-11,Cassandra Horton,57847355,1A,ENT-001845,matched
CP-006656,"Jacobs, Levy and Mclaughlin",AT,S9GA0076SCR9224ZVS28,2018-07-16,Heather Sloan,29836612,3A,ENT-003707,matched
CP-006843,Murray-Jones bv,BE,BUKW00G27EKQC4M2LR78,2022-03-14,Laura Kirby,86803060,2A,ENT-009284,matched
CP-000532,Crane GRP Group,IT,,2015-02-11,Taylor Walker,41769216,NR,ENT-000973,matched
CP-005748,Wilson GRP AB,SE,,2010-09-14,Stephen Avila,87160606,2B,ENT-001685,matched
CP-008880,Hopkins-Watson,AT,,2012-03-06,Miranda Phillips,14696063,3A,ENT-004549,ambiguous
CP-003484,Perry plc Holdings,DE,K6WV00N4MO94CTKQOK61,2021-06-28,Danielle Conley,71109052,3B,ENT-004353,matched
CP-000330,"Yang, Robertson and Espinoza & Co",CA,5XD700IKVNM9X6E6AS11,2023-03-08,Samuel Mann,30048823,2B,ENT-005723,matched
CP-003487,Ward Limited Corp,IT,NEOM00A9K0BYZOX30P11,2012-04-16,Chad Rice,53749519,2A,ENT-004150,matched
CP-005964,Montgomery-Roberts Corp,AU,3AG10097YTR0J18E0P89,2023-03-04,Madeline Rodriguez,15774146,2B,ENT-008235,matched
CP-009532,"Duran, Owens and Hale GmbH",DE,,2017-10-13,Robert Baker,73299713,1A,,unmatched
CP-001596,"Mata, Martin and Christensen S.A.",AU,L48X009AL8JUW5UDTE60,2012-10-03,Daniel Mason,41237657,2A,ENT-003007,matched
CP-007066,"Harper,",NL,,2018-11-17,Robert Steele,26168610,NR,ENT-006463,ambiguous
CP-007548,Davis,DE,,2016-11-26,Cheryl Clay,88154785,2A,ENT-007699,ambiguous
CP-007315,"Ramos,",JP,,2017-02-22,Alan Williams,92189514,2A,ENT-008360,ambiguous
CP-006748,"Smith, Williams and Bryant",AT,ANRQ00EWH5TTMUBM4I88,2021-07-28,Kevin Reyes,54934318,3A,ENT-008965,matched
CP-004317,"Palmer, Bennett and Patterson",IT,7ABM004ML2IQR2AHNY71,2010-02-25,Robert Hernandez,93677728,2B,ENT-001267,matched
CP-007042,Strickland-Palmer,CA,,2019-08-21,Philip Marshall,42227094,1B,ENT-000355,ambiguous
CP-004598,"Bryant, Davis and",BE,,2018-06-18,Christopher Wood,22269608,3A,ENT-004096,matched
CP-002428,Flowers P.L.C. BV,IE,LBGW00WBRJJ9V2U4CP76,2010-07-17,Taylor Martinez,18640749,NR,ENT-007943,matched
CP-008176,Nichols-Stokes AG,IE,,2016-12-24,Travis Diaz,94427379,3A,ENT-009851,ambiguous
CP-003765,Arnold and Sons,CA,YM7D00RRDV5A0LEUP619,2018-03-18,Rebecca Blackwell,65727409,3A,ENT-009731,matched
CP-007156,Martin,NO,,2015-01-13,Nathaniel Cunningham,51343315,2B,ENT-006814,ambiguous
CP-005487,"Stevens, Harris and Ritter LTD",GB,D2S000S5K1APU975FI58,2011-01-19,Maurice Boyd,14031258,2A,ENT-002650,matched
CP-007654,"Kent, Jones",US,,2022-08-15,Michael Smith,97831107,NR,ENT-005062,ambiguous
CP-000900,Harrington-Armstrong Incorporated,ES,YWVO00J3R0UKW1WHJO33,2018-08-21,Nancy Stevens,43187998,3A,ENT-004452,matched
CP-009112,Padilla-Miller Group,CH,CR2X00QUFHUPX1CULC63,2019-06-27,Tyler Dalton,994549,1A,,unmatched
CP-003779,"Mann, Wade and Spence cap",DK,,2021-12-07,Charles Harris,4752306,3B,ENT-002026,matched
CP-005689,"Shaffer, Duncan and Gonzalez",SE,,2020-08-24,Nancy Zamora,71162515,1A,ENT-006497,matched
CP-001137,Cooke-Garza hldgs,DE,NA8P00AV8OYMZXOFN097,2013-06-23,William Walsh,53155200,3A,ENT-007910,matched
CP-003152,"Long, Allen and Thompson",NO,DF8J00DY722LA3X5IB47,2016-06-22,Justin Wyatt,77805783,NR,ENT-007692,matched
CP-002237,"Davis, Howe and Frye",US,O5MK00S3VTGDAF5J5G79,2011-07-14,David Bush,44209752,3B,ENT-007227,matched
CP-008832,Ford,DK,,2022-07-16,Julie Richmond,57929187,NR,ENT-009608,ambiguous
CP-008021,"Cain,",IE,,2020-12-11,Samuel Dixon,16765484,3B,ENT-008000,ambiguous
CP-001413,Flowers and Sons Inc.,HK,6OA7008ZD9AE4N0HWC68,2018-12-26,Carolyn Serrano,2977687,3B,ENT-004571,matched
CP-002458,Walker Plc & Partners,AT,6S6G00JJ3MBGO74FWV43,2015-09-07,Mary Boyd DVM,58860704,1A,ENT-008797,matched
CP-004526,"Simmons, Rojas and Fleming &",AT,CXU300LX9CAAGTIFO470,2010-08-20,John Johnson,63910003,2A,ENT-005378,matched
CP-009531,"Wilkerson, Hampton and Brady Corporation",CA,052Z00M3ZV52SHC24I90,2015-05-09,Kelly Singh,4815237,3B,,unmatched
CP-000867,"Guerrero, Watkins and Jackson hldgs",NL,,2017-10-07,Steve Roberts,77480954,NR,ENT-008823,matched
CP-003191,Johnson-Edwards llc,US,VVUA007XBBPFQ5OSRV47,2016-04-05,Leonard Johnson,48139314,1B,ENT-007752,matched
CP-002160,Small-Anderson Hldgs,IE,,2020-10-07,Robert Valenzuela,27122490,1A,ENT-000630,matched
CP-007699,Walker,IT,,2019-04-26,Andrew Garcia,96564422,2B,ENT-006068,ambiguous
CP-001453,"Richardson, Farmer and Andrews corp",IT,3KHY00FK043BLSYJ4U90,2023-01-31,Caitlin Herman,6183424,2B,ENT-000380,matched
CP-003206,Cline-Ayala Hldg,SE,HTZ400VOYBJ7SOYGY240,2016-11-15,John Williams,71001168,3B,ENT-000942,matched
CP-008066,"Lynch, Johnson",ES,,2021-05-18,Deborah Rhodes,25407465,2B,ENT-005548,ambiguous
CP-001273,Allen Limited Corporation,US,QHC000MU7ODKO56OJF96,2013-11-20,Mario Flores,51787498,3B,ENT-004491,matched
CP-005546,Johnston Incorporated BV,NL,4V8C00QDLP0IRAH0CP76,2023-03-29,Kimberly Vaughan,68542814,2B,ENT-002922,matched
CP-007606,"Lynch, Murray",SG,,2016-12-22,Dawn Gray,39670422,1A,ENT-003858,ambiguous
CP-009313,"Campbell, Villa and Watson Group",AT,AWEB000565FB1J7E9F46,2020-05-04,Jessica Brown,38365810,3A,,unmatched
CP-006405,Huber plc SAS,IT,,2023-05-03,Christian Bradley,89425913,2B,ENT-006787,matched
CP-004481,Anderson P.L.C. Limited,GB,4AMY00Q4J5DUYYWJOY34,2012-07-24,Richard Jacobson,41041170,2A,ENT-002551,matched
CP-006126,"Swanson, Mcneil and Flores B.V.",HK,UTZG00DEPRJFFRHXEV46,2019-08-02,Paul Freeman,90789588,2A,ENT-008209,matched
CP-000014,Bryant-Elliott Limited,GB,,2023-01-11,Frank Brandt,63391128,2B,ENT-003415,matched
CP-008710,Evans,CA,,2017-07-03,Dr. George Nixon,34432893,3B,ENT-006494,ambiguous
CP-008522,"Brown, Kelly",AU,,2011-03-23,Trevor Rodriguez III,24310725,3B,ENT-001538,ambiguous
CP-002543,"Duffy, Green and Lane Cap",DK,,2018-03-30,Jennifer Duarte,26676070,1B,ENT-006196,matched
